[2019-07-03 09:34:24] main.ERROR: Error: Application is not installed yet.  [] []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp6042df7b_4"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price_1"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price_2"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price_3"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price_4"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_pricec031e234_1"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_pricec031e234_2"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_pricec031e234_3"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_pricec031e234_4"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price__temp7e7c5b9a_1"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price__temp7e7c5b9a_2"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price__temp7e7c5b9a_3"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price__temp7e7c5b9a_4"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website_1"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website_2"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website_3"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website_4"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websitecd9296aa_1"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websitecd9296aa_2"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websitecd9296aa_3"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websitecd9296aa_4"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website__temp09b9b664_1"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website__temp09b9b664_2"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website__temp09b9b664_3"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website__temp09b9b664_4"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_producta8da60fb_1"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_producta8da60fb_2"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_producta8da60fb_3"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_producta8da60fb_4"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_pricec031e234_1"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_pricec031e234_2"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_pricec031e234_3"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_pricec031e234_4"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websitecd9296aa_1"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websitecd9296aa_2"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websitecd9296aa_3"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websitecd9296aa_4"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"tags":["cat_c","FPC"],"mode":"matchingTag"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"tags":["cat_p","FPC"],"mode":"matchingTag"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"tags":["BLOCK_HTML","FPC"],"mode":"matchingTag"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"tags":["cat_c","cat_p","BLOCK_HTML"],"mode":"matchingAnyTag"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_1"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_2"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_3"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_4"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_outdated_1"}} []
[2019-07-06 17:33:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_outdated_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_outdated_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_outdated_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_replica_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_replica_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_replica_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_replica_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_outdated_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_outdated_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_outdated_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_outdated_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_replica_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_replica_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_replica_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_replica_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product43da6ccb_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product43da6ccb_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product43da6ccb_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product43da6ccb_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp92d74e2d_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp92d74e2d_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp92d74e2d_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp92d74e2d_4"}} []
